company,id,year,year end date,event,event date,liability,instrument,type,subtype,section,traded,price,spread
Great North of Scotland Railway,RL035,1913,31/12/1913,FC,27/01/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,FC,27/01/1914,equity,preferred,A,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,FC,27/01/1914,equity,preferred,B,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,preferred,A,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,LC,17/02/1914,equity,preferred,B,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,guaranteed,,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,preferred,A,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great North of Scotland Railway,RL035,1913,31/12/1913,GM,17/02/1914,equity,preferred,B,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern & City Railway,RL036,1912,31/12/1912,LD,13/01/1913,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern & City Railway,RL036,1912,31/12/1912,LD,13/01/1913,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern & City Railway,RL036,1912,31/12/1912,AU,15/01/1913,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern & City Railway,RL036,1912,31/12/1912,AU,15/01/1913,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern & City Railway,RL036,1912,31/12/1912,FC,20/01/1913,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern & City Railway,RL036,1912,31/12/1912,FC,20/01/1913,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern & City Railway,RL036,1912,31/12/1912,LC,29/01/1913,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern & City Railway,RL036,1912,31/12/1912,LC,29/01/1913,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern & City Railway,RL036,1912,31/12/1912,GM,29/01/1913,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern & City Railway,RL036,1912,31/12/1912,GM,29/01/1913,equity,preferred,,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,consolidated,A,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,consolidated,B,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,guaranteed,perpetual,,railways - guaranteed shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,guaranteed,G.N.,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,preferred,perpetual,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,preferred,issued 1898,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,preferred,issued 1899,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,FC,19/01/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,consolidated,A,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,consolidated,B,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,debenture,,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,guaranteed,perpetual,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,guaranteed,G.N.,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,preferred,perpetual,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,preferred,issued 1898,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,preferred,issued 1899,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LD,27/01/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,consolidated,A,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,consolidated,B,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,guaranteed,perpetual,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,guaranteed,G.N.,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,preferred,perpetual,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,preferred,issued 1898,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,preferred,issued 1899,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,AU,03/02/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,consolidated,A,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,consolidated,B,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,guaranteed,perpetual,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,guaranteed,G.N.,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,preferred,perpetual,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,preferred,issued 1898,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,preferred,issued 1899,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,LC,13/02/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,common,,,railways - ordinary shares and stocks,FALSE,FALSE,FALSE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,preferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,deferred,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,consolidated,A,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,consolidated,B,,railways - ordinary shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,debenture,,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,guaranteed,perpetual,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,guaranteed,G.N.,,railways - guaranteed shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,preferred,perpetual,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,preferred,issued 1896,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,preferred,issued 1898,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,preferred,issued 1899,,railways - preferrence shares and stocks,TRUE,TRUE,TRUE
Great Northern Railway - UK,RL037,1913,31/12/1913,GM,13/02/1914,equity,preferred,issued 1901,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Northern Railway (Ireland),RL038,1913,31/12/1913,LD,29/01/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Great Northern Railway (Ireland),RL038,1913,31/12/1913,AU,05/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Great Northern Railway (Ireland),RL038,1913,31/12/1913,GM,18/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Great Southern & Western Railway,RL039,1913,31/12/1913,LD,27/01/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Great Southern & Western Railway,RL039,1913,31/12/1913,AU,05/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Great Southern & Western Railway,RL039,1913,31/12/1913,GM,18/02/1914,equity,common,,,no record found for company,FALSE,FALSE,FALSE
Great Western of Brazil Railway,RL040,1913,31/12/1913,AU,16/04/1914,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,AU,16/04/1914,equity,preferred,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,AU,16/04/1914,equity,debenture,permanent,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,AU,16/04/1914,equity,debenture,redeemable,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,FC,16/04/1914,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,FC,16/04/1914,equity,preferred,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,FC,16/04/1914,equity,debenture,permanent,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,FC,16/04/1914,equity,debenture,redeemable,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LD,17/04/1914,equity,common,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LD,17/04/1914,equity,preferred,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LD,17/04/1914,equity,debenture,permanent,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LD,17/04/1914,equity,debenture,redeemable,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,GM,28/04/1914,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,GM,28/04/1914,equity,preferred,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,GM,28/04/1914,equity,debenture,permanent,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,GM,28/04/1914,equity,debenture,redeemable,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LC,30/04/1914,equity,common,,,foreign railways,TRUE,TRUE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LC,30/04/1914,equity,preferred,,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LC,30/04/1914,equity,debenture,permanent,,foreign railways,TRUE,FALSE,TRUE
Great Western of Brazil Railway,RL040,1913,31/12/1913,LC,30/04/1914,equity,debenture,redeemable,,foreign railways,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,debenture,4%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,debenture,4-1/4%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,debenture,4-1/2%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,debenture,5%,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,debenture,2-1/2%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,guaranteed,rent-charge,,railways - guaranteed shares and stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,guaranteed,consolidated,,railways - guaranteed shares and stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,LD,09/02/1914,equity,preferred,consolidated,,railways - preferrence shares and stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,common,,,railways - ordinary shares and stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,debenture,4%,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,debenture,4-1/4%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,debenture,4-1/2%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,debenture,5%,,railways - debenture stocks,TRUE,TRUE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,debenture,2-1/2%,,railways - debenture stocks,TRUE,FALSE,TRUE
Great Western Railway,RL041,1913,31/12/1913,AU,13/02/1914,equity,guaranteed,rent-charge,,railways - guaranteed shares and stocks,TRUE,TRUE,TRUE
